# Ahmed Car Model, slant - angle = 25 degree
# Profiles on plane x=500mm
# Origin of coordinate system:
#      x=0: end of the car, y=0: symmetry plane, z=0: ground plane
#
#  S.Becker/H. Lienhart/C.Stoots
#  Insitute of Fluid Mechanics
#  University Erlangen-Nuremberg
#  Erlangen, Germany
#
#  x[mm]       y[mm]      z[mm]      U[m/s]     V[m/s]     W[m/s]    urms[m/s]  vrms[m/s]  wrms[m/s]  uv[m2/s2]  uw[m2/s2]  uuu[m3/s3] vvv[m3/s3] www[m3/s3] uuv[m3/s3] uuw[m3/s3] uvv[m3/s3] uww[m3/s3]
   500.000   -280.000    398.000     39.700      2.450     -0.634      0.363      0.394      0.255     -0.013     -0.005     -0.029     -0.031     -0.005     -0.014     -0.003     -0.004     -0.001
   500.000   -280.000    418.000     39.700      2.330     -0.765      0.360      0.390      0.248     -0.013     -0.006     -0.026     -0.029     -0.004     -0.016     -0.002     -0.003     -0.001
   500.000   -280.000    438.000     39.800      2.190     -0.897      0.361      0.395      0.243     -0.013     -0.006     -0.024     -0.030     -0.005     -0.013     -0.002     -0.002     -0.002
   500.000   -280.000    488.000     39.800      1.830     -1.030      0.352      0.372      0.240     -0.007     -0.005     -0.022     -0.016     -0.007     -0.016     -0.003     -0.006     -0.002
   500.000   -280.000    538.000     39.900      1.300     -0.928      0.351      0.347      0.240     -0.006     -0.005     -0.023     -0.012     -0.007     -0.009     -0.002     -0.003     -0.002
   500.000   -260.000     28.000     26.400     -3.650      1.340      4.130      4.371      3.130      3.705     -3.850    -26.100    -47.271     11.000    -17.163      9.750    -24.757    -11.500
   500.000   -260.000     38.000     27.800     -2.400      1.690      3.980      4.181      3.050      3.023     -3.660    -25.700    -33.745      8.180    -14.785      8.770    -18.699     -9.580
   500.000   -260.000     58.000     30.500     -0.570      2.420      3.760      3.818      2.960      2.967     -3.300    -14.000    -24.770      5.210     -7.007      4.140     -8.101     -4.550
   500.000   -260.000     78.000     33.400      0.550      2.940      3.710      3.354      2.890      2.786     -3.670    -19.900    -23.328     10.800     -7.659      6.090    -10.004     -7.500
   500.000   -260.000     98.000     36.200      1.160      3.170      3.270      2.831      2.620      2.095     -2.840    -28.800    -25.053     10.500     -9.912      8.880    -12.400     -9.120
