(title "X Velocity")
(labels "Position" "X Velocity")

((xy/key/label "wake_x1")
0.19842	40.3621
0.200345	40.3625
0.200211	40.3625
0.208368	40.3622
0.198523	40.3621
0.199596	40.3625
0.199182	40.3625
0.199605	40.3625
0.191015	40.3628
0.18302	40.3632
0.191103	40.3628
0.029	40.3931
0.049	40.3936
0.029	40.3952
0.069	40.392
0.019	40.3971
0.019	40.3997
0.089	40.3879
0.0101032	40.3852
0.0126316	40.3904
0.0123216	40.3946
0.109	40.3839
0.00184918	40.3534
0.00767531	40.3703
7.45058e-10	40
0.00382162	40.3575
0.00124725	40.35
7.45058e-10	40
0.129	40.3801
0.149	40.3765
0.169	40.3732
0.189	40.37
0.209	40.3671
0.229	40.3644
0.249	40.3619
0.239	40.3606
0.249	40.36
0.259	40.3596
0.269	40.3589
0.269	40.3596
0.213903	40.3619
0.21877	40.3617
0.226106	40.3612
0.228858	40.361
0.204183	40.3622
0.211321	40.3618
0.215491	40.3616
0.203805	40.3622
0.211888	40.3617
0.049	40.3979
0.029	40.3995
0.029	40.3972
0.069	40.396
0.019	40.4025
0.019	40.4046
0.089	40.3916
0.0100851	40.3997
0.00893005	40.395
0.0128744	40.3994
0.00972157	40.3893
0.109	40.3873
0.00655271	40.3738
0.129	40.3832
0.00202299	40.3492
7.45058e-10	40
0.149	40.3793
0.169	40.3757
0.189	40.3722
0.209	40.369
0.229	40.366
0.249	40.3632
0.269	40.3606
0.23546	40.3606
0.23892	40.3605
0.259	40.3594
0.249187	40.3599
0.248248	40.3599
0.289	40.3583
0.289	40.3576
0.279	40.3583
0.269	40.3587
0.219888	40.3613
0.224449	40.3611
0.224638	40.3611
0.226243	40.361
0.2325	40.3606
0.236075	40.3604
0.224589	40.3611
0.232672	40.3606
0.049	40.4026
0.029	40.4041
0.029	40.4018
0.069	40.4003
0.019	40.4062
0.019	40.4078
0.089	40.3956
0.0104814	40.402
0.0127305	40.4069
0.00663529	40.3819
0.00804697	40.3898
0.109	40.391
0.00595268	40.3735
0.00281149	40.3549
0.129	40.3866
7.45058e-10	40
0.149	40.3824
0.169	40.3785
0.189	40.3747
0.209	40.3712
0.229	40.3679
0.249	40.3648
0.269	40.3619
0.289	40.3593
0.248486	40.3597
0.248471	40.3598
0.24501	40.3599
0.258883	40.3592
0.249612	40.3598
0.258991	40.3592
0.2588	40.3591
0.253271	40.3594
0.279	40.3581
0.289	40.3574
0.309	40.3568
0.309	40.3561
0.299	40.3569
0.263473	40.3589
0.268757	40.3586
0.245374	40.3598
0.029	40.4065
0.029	40.4089
0.049	40.4073
0.069	40.405
0.019	40.4101
0.019	40.4126
0.089	40.3999
0.00946147	40.4006
0.0128029	40.4092
0.0119141	40.4073
0.00900046	40.3962
0.109	40.395
0.00522036	40.3747
0.00632697	40.3763
0.00162973	40.3559
7.45058e-10	40
7.45058e-10	40
0.129	40.3903
0.149	40.3858
0.169	40.3816
0.189	40.3775
0.209	40.3737
0.229	40.37
0.249	40.3666
0.269	40.3635
0.289	40.3605
0.309	40.3578
0.253457	40.3593
0.266076	40.3588
0.266182	40.3587
0.266158	40.3585
0.278463	40.358
0.279096	40.3579
0.278334	40.3581
0.299	40.3566
0.279256	40.3579
0.288644	40.3572
0.281596	40.3577
0.319	40.3554
0.329	40.3546
0.329	40.3552
0.309	40.3559
0.273536	40.3578
0.274274	40.3577
0.274241	40.358
0.284	40.3574
0.029	40.4113
0.049	40.4123
0.029	40.4139
0.069	40.4099
0.019	40.4156
0.019	40.4197
0.089	40.4045
0.012751	40.4145
0.0107038	40.4072
0.0074703	40.3882
0.007423	40.3848
0.109	40.3993
0.00179319	40.3545
0.00408741	40.3677
0.00263528	40.3578
7.45058e-10	40
0.129	40.3943
7.45058e-10	40
0.149	40.3895
0.169	40.385
0.189	40.3806
0.209	40.3764
0.229	40.3725
0.249	40.3688
0.269	40.3653
0.289	40.3621
0.309	40.3591
0.329	40.3562
0.294322	40.3568
0.298612	40.3566
0.286777	40.3571
0.294716	40.3566
0.319	40.3552
0.329	40.3544
0.349	40.3529
0.349	40.3536
0.339	40.3538
0.307573	40.3558
0.309052	40.3557
0.286943	40.3572
0.295139	40.3566
0.295026	40.3566
0.029	40.4166
0.029	40.4197
0.049	40.418
0.069	40.415
0.019	40.4231
0.019	40.426
0.089	40.4094
0.00957234	40.4115
0.0111469	40.4151
0.0129001	40.4221
0.0076293	40.3923
0.00761785	40.3912
0.109	40.4039
